sample	start	end
6	4779381	4779532
6	4779554	4779632
6	4779796	4779911
6	4780160	4780162
6	4780163	4780174
6	4780175	4780201
6	4780202	4780247
6	4780249	4780296
6	4780520	4780522
6	4780523	4780680
6	4780681	4780695
6	4780696	4780705
6	4780706	4780725
6	4781088	4781129
6	4781608	4781644
6	4781682	4781759
6	4781998	4782056
6	4782180	4782378
6	4787211	4787228
6	4787252	4787256
6	4787257	4787258
6	4787269	4787270
6	4787271	4787274
6	4787276	4787277
6	4787278	4787280
6	4787281	4787286
6	4787287	4787294
6	4787295	4787305
6	4787306	4787316
6	4787317	4787324
6	4787325	4787326
6	4787327	4787328
6	4787330	4787352
6	4787353	4787356
6	4787357	4787359
6	4787361	4787365
6	4787367	4787374
6	4787375	4787384
6	4787385	4787402
6	4788721	4788748
6	4788753	4788760
6	4788761	4788762
6	4788768	4788771
6	4788773	4788774
6	4788775	4788781
6	4788782	4788783
6	4788785	4788787
6	4788790	4788792
6	4788795	4788798
6	4788800	4788801
6	4788807	4788808
6	4788811	4788812
6	4788813	4788814
6	4788815	4788816
6	4788817	4788890
6	4788896	4788949
6	4788953	4788956
6	4789104	4789127
6	4789882	4789946
6	4789947	4789948
6	4789949	4790062
6	4790916	4790928
6	4790929	4791010
6	4791196	4791219
6	4791220	4791229
6	4791230	4791301
6	4791302	4791304
6	4791305	4791317
6	4791318	4791339
6	4791340	4791341
6	4791342	4791347
6	4791551	4791771
6	4791772	4791844
6	4791845	4791848
6	4791849	4791853
6	4791855	4791859
6	4791860	4791865
6	4791898	4791902
6	4791903	4791906
6	4791907	4791910
6	4791911	4791913
6	4791915	4791918
6	4791919	4791923
6	4791984	4791986
6	4791987	4791994
6	4791995	4792008
6	4792009	4792368
6	4792770	4792797
6	4793209	4793217
6	4793218	4793237
6	4793238	4793257
6	4793258	4793264
6	4793789	4793816
6	4795828	4795831
6	4795832	4795837
6	4795838	4795841
6	4795842	4795843
6	4795844	4795847
6	4795848	4795860
6	4795861	4795862
6	4795863	4795870
6	4795871	4795884
6	4795885	4795891
6	4795892	4795893
6	4795894	4795898
6	4795899	4795902
6	4795903	4795913
6	4795914	4795920
6	4795921	4795922
6	4795923	4795925
6	4795926	4795930
6	4795931	4795936
6	4795937	4795987
6	4795988	4796024
6	4796025	4796033
6	4796034	4796037
6	4796038	4796091
6	4796489	4796552
6	4796766	4796784
6	4796785	4796795
6	4796796	4796809
6	4796810	4797205
6	4797291	4797299
6	4797300	4797318
6	4797322	4797330
6	4797332	4797335
6	4797337	4797338
6	4797339	4797397
6	4797398	4797444
6	4797445	4797448
6	4797449	4797451
6	4797452	4797454
6	4797456	4797457
6	4797458	4797460
6	4797461	4797479
6	4797480	4797481
6	4797482	4797491
6	4797520	4797521
6	4797522	4797525
6	4797526	4797531
6	4797532	4797534
6	4797535	4797668
6	4797669	4797688
6	4797707	4797858
6	4797865	4797920
6	4797921	4797932
6	4797933	4797937
6	4797938	4797970
6	4797971	4798014
6	4798016	4798021
6	4798153	4798186
6	4798187	4798192
6	4798193	4798195
6	4798196	4798235
6	4798383	4798503
6	4799110	4799248
6	4799249	4799250
6	4799251	4799254
6	4799255	4799261
6	4799588	4799594
6	4799595	4799631
6	4799632	4799639
6	4799640	4799661
6	4799712	4799739
6	4799743	4799904
6	4799905	4799906
6	4799910	4799911
6	4799912	4800019
6	4801166	4801220
6	4801445	4801512
6	4801712	4801715
6	4802590	4802741
6	4802774	4802941
6	4802983	4802992
6	4802993	4803127
6	4803413	4803572
6	4803573	4803585
6	4803586	4803611
6	4803686	4803687
6	4803688	4803689
6	4803690	4803691
6	4803692	4803697
6	4803698	4803854
6	4804773	4804790
6	4804791	4804837
6	4804970	4805110
6	4805546	4805572
6	4805573	4805583
6	4805584	4805600
6	4805601	4805605
6	4805606	4805615
6	4805616	4805619
6	4805719	4805893
6	4805904	4805946
6	4805977	4806147
6	4806163	4806167
6	4806168	4806178
6	4806179	4806264
6	4806265	4806268
6	4806269	4806275
6	4806276	4806282
6	4806760	4806785
6	4806786	4806817
6	4806821	4806856
6	4806857	4806911
6	4807068	4807219
6	4807243	4807322
6	4807351	4807394
6	4807402	4807607
6	4808171	4808227
6	4808552	4808558
6	4808559	4808580
6	4808581	4808582
6	4808583	4808626
6	4808627	4808677
6	4808678	4808685
6	4808686	4808703
6	4808712	4808734
6	4808789	4808863
6	4809491	4809541
6	4809542	4809591
6	4809744	4809745
6	4809746	4809750
6	4809751	4809764
6	4809766	4809769
6	4809770	4809777
6	4809778	4809781
6	4809782	4809783
6	4809784	4809787
6	4809788	4809790
6	4809791	4809792
6	4809794	4809795
6	4809797	4809829
6	4809830	4809831
6	4809832	4809836
6	4809837	4809845
6	4809846	4809848
6	4809849	4809850
6	4809851	4809853
6	4809855	4809895
6	4809961	4810204
6	4810215	4810236
6	4810237	4810246
6	4810248	4810250
6	4810251	4810252
6	4810253	4810621
6	4811152	4811577
6	4811613	4811615
6	4811617	4811793
6	4811956	4812051
6	4812094	4812306
6	4812368	4812383
6	4812384	4812519
6	4812552	4812774
6	4813352	4813829
6	4814262	4814444
6	4814467	4814507
6	4814508	4814509
6	4814510	4814677
6	4815167	4815416
6	4815643	4815674
6	4815675	4815719
6	4815721	4815761
6	4815762	4815764
6	4815767	4815768
6	4816088	4816142
6	4816143	4816239
6	4816352	4816371
6	4816372	4816375
6	4816376	4816384
6	4816385	4816396
6	4816397	4816398
6	4816399	4816402
6	4816468	4816503
6	4817058	4817114
6	4817136	4817287
6	4817600	4817605
6	4817699	4817751
6	4817869	4818092
6	4818544	4818695
6	4818713	4818730
6	4818766	4818840
6	4818864	4818917
6	4818958	4818991
6	4819024	4819109
6	4819344	4819351
6	4819527	4819648
6	4819945	4819986
6	4820370	4820371
6	4820465	4820481
6	4820752	4820774
6	4820775	4820776
6	4820777	4820782
6	4820783	4820859
6	4820960	4821173
6	4821860	4821887
6	4821888	4822067
6	4822085	4822236
6	4822460	4822483
6	4822484	4822645
6	4822783	4822901
6	4823104	4823124
6	4823184	4823335
6	4823369	4823403
6	4823516	4823520
6	4823768	4823919
6	4824444	4824564
6	4824565	4824575
6	4824576	4824715
6	4824718	4824719
6	4825078	4825087
6	4825088	4825092
6	4825093	4825162
6	4825801	4825964
6	4825966	4826004
6	4826325	4826494
6	4826898	4826904
6	4826905	4826909
6	4826910	4826920
6	4826921	4826924
6	4826927	4826933
6	4827010	4827197
6	4827617	4827654
6	4827949	4828100
6	4828101	4828154
6	4828201	4828261
6	4828262	4828284
6	4828285	4828298
6	4828299	4828325
6	4828326	4828330
6	4828331	4828335
6	4828337	4828342
6	4828343	4828351
6	4828393	4828398
6	4828399	4828410
6	4828411	4828417
6	4828418	4828424
6	4828425	4828427
6	4828428	4828452
6	4828453	4828681
6	4828924	4828927
6	4828930	4828932
6	4828933	4828940
6	4828941	4828942
6	4828943	4828950
6	4828951	4828954
6	4828955	4828956
6	4828957	4828958
6	4828959	4828961
6	4828962	4828974
6	4828975	4828983
6	4828985	4829075
6	4829080	4829084
6	4829086	4829088
6	4829089	4829095
6	4829096	4829106
6	4829107	4829109
6	4829110	4829111
6	4829112	4829119
6	4829120	4829129
6	4829130	4829133
6	4829134	4829139
6	4829140	4829146
6	4829388	4829667
6	4829922	4829965
6	4829975	4830037
6	4830040	4830079
6	4830080	4830126
6	4830169	4830191
6	4830196	4830320
6	4830895	4830901
6	4831087	4831090
6	4831091	4831094
6	4831095	4831096
6	4831097	4831099
6	4831102	4831105
6	4831106	4831113
6	4831114	4831121
6	4831122	4831125
6	4831126	4831127
6	4831130	4831134
6	4831135	4831148
6	4831149	4831150
6	4831151	4831158
6	4831159	4831166
6	4831167	4831238
6	4831239	4831253
6	4831254	4831258
6	4831260	4831268
6	4831269	4831270
6	4831273	4831361
6	4831366	4831433
6	4831434	4831807
6	4831808	4831959
6	4831970	4832132
6	4832134	4832136
6	4832141	4832160
6	4832162	4832165
6	4832166	4832167
6	4832168	4832170
6	4832171	4832174
6	4832175	4832177
6	4832178	4832184
6	4832186	4832187
6	4832188	4832189
6	4832190	4832193
6	4832194	4832200
6	4832202	4832210
6	4832211	4832224
6	4832485	4832491
6	4832492	4832496
6	4832497	4832500
6	4832511	4832870
6	4832874	4833030
6	4833031	4833034
6	4833035	4833043
6	4833044	4833049
6	4833050	4833058
6	4833059	4833079
6	4833113	4833408
6	4833433	4833582
6	4833583	4833584
6	4834299	4834478
6	4834994	4835036
6	4835037	4835052
6	4835053	4835056
6	4835057	4835075
6	4835827	4835858
6	4836056	4836139
6	4836177	4836277
6	4837677	4837734
6	4837735	4837782
6	4837783	4837793
6	4837880	4838005
6	4838006	4838007
6	4838009	4838012
6	4838013	4838017
6	4838018	4838023
6	4838024	4838029
6	4838030	4838031
6	4838046	4838047
6	4838049	4838306
6	4838307	4838347
6	4838474	4838489
6	4838942	4839004
6	4840211	4840625
6	4841640	4841685
6	4842987	4843016
6	4843834	4843845
6	4843847	4843849
6	4843850	4843855
6	4843856	4843866
6	4843868	4843888
6	4843890	4843941
6	4843949	4843951
6	4843952	4843958
6	4843959	4844112
6	4844114	4844325
6	4844414	4844415
6	4844416	4844438
6	4844512	4844565
6	4844592	4844761
6	4845698	4845736
6	4845840	4845849
6	4845878	4845912
6	4845913	4845924
6	4845927	4845940
6	4845941	4845944
6	4845945	4845991
6	4846101	4846280
6	4846660	4846760
6	4847602	4847680
6	4847683	4847700
6	4847701	4847753
6	4847797	4847822
6	4847823	4847827
6	4847828	4847834
6	4847910	4847913
6	4847914	4847918
6	4847919	4847922
6	4847924	4847925
6	4847926	4847932
6	4847933	4847948
6	4848047	4848056
6	4848099	4848397
6	4848401	4848582
6	4848595	4848656
6	4849445	4849461
6	4849462	4849628
6	4849687	4849897
6	4849898	4849924
6	4851103	4851127
6	4851128	4851131
6	4851132	4851189
6	4851190	4851191
6	4851193	4851195
6	4851196	4851207
6	4851208	4851234
6	4851235	4851240
6	4851241	4851247
6	4851248	4851254
6	4851262	4851264
6	4851265	4851266
6	4851267	4851275
6	4851276	4851279
6	4851280	4851289
6	4851290	4851291
6	4851292	4851301
6	4851303	4851306
6	4851319	4851326
6	4851327	4851334
6	4851335	4851458
6	4851774	4852063
6	4852142	4852147
6	4852157	4852340
6	4852341	4852359
6	4852360	4852363
6	4852994	4853241
6	4853422	4853472
6	4853863	4853920
6	4853921	4853947
6	4853948	4853968
6	4854095	4854240
6	4854241	4854249
6	4854250	4854261
6	4854262	4854277
6	4854328	4854330
6	4854331	4854333
6	4854339	4854340
6	4854341	4854342
6	4854344	4854350
6	4854351	4854352
6	4854358	4854359
6	4854361	4854366
6	4854367	4854373
6	4854374	4854376
6	4854385	4854389
6	4854390	4854391
6	4854392	4854394
6	4854395	4854397
6	4854576	4854862
6	4854863	4854868
6	4854869	4854873
6	4855915	4856001
6	4856275	4856284
6	4856285	4856316
6	4856317	4856325
6	4856602	4856679
6	4856703	4856716
6	4856717	4856722
6	4856987	4856996
6	4857592	4857779
6	4857781	4857810
6	4857811	4857827
6	4857828	4857829
6	4857830	4857834
6	4857872	4858458
6	4859013	4859054
6	4859055	4859084
6	4859085	4859088
6	4859089	4859113
6	4859114	4859125
6	4859342	4859351
6	4859361	4859545
6	4860129	4860321
6	4860338	4860340
6	4860387	4860527
6	4860528	4860532
6	4860533	4860534
6	4860536	4860537
6	4860596	4860602
6	4860603	4860619
6	4860620	4860624
6	4860646	4860747
6	4860788	4860797
6	4861177	4861209
6	4861428	4861545
6	4862332	4862398
6	4862432	4862450
6	4862451	4862461
6	4862462	4862631
6	4862632	4862659
6	4862688	4862706
6	4862915	4863165
6	4863175	4863180
6	4864274	4864425
6	4864685	4864711
6	4864712	4864824
6	4864825	4864836
6	4864850	4864914
6	4864998	4865001
6	4865017	4865168
6	4865406	4865672
6	4865673	4865679
6	4865685	4865735
6	4865736	4865745
6	4865766	4865836
6	4866157	4866166
6	4866262	4866308
6	4866389	4866413
6	4866446	4866597
6	4866718	4866768
6	4866802	4866956
6	4866957	4866968
6	4866969	4866987
6	4866988	4866992
6	4866993	4867000
6	4867002	4867005
6	4867006	4867007
6	4867010	4867013
6	4867014	4867015
6	4867017	4867018
6	4867019	4867022
6	4867024	4867089
6	4867090	4867092
6	4867093	4867107
6	4867110	4867135
6	4867136	4867153
6	4867170	4867183
6	4867624	4867694
6	4867720	4868139
6	4868242	4868507
6	4868906	4869057
6	4869653	4869804
6	4870354	4870723
6	4870758	4870951
6	4871408	4871559
6	4871576	4871577
6	4872565	4872763
6	4872764	4872793
6	4872794	4872805
6	4872806	4872808
6	4872809	4872810
6	4872811	4872812
6	4872814	4872823
6	4872827	4872828
6	4872829	4872837
6	4872931	4872932
6	4872933	4872936
6	4872937	4872940
6	4872941	4872942
6	4872943	4872945
6	4872948	4872951
6	4872952	4872960
6	4872961	4872963
6	4872965	4872983
6	4872985	4872988
6	4872989	4872990
6	4872991	4872993
6	4872994	4873009
6	4873010	4873014
6	4873015	4873044
6	4873045	4873052
6	4873053	4873066
6	4873067	4873080
6	4873081	4873082
6	4873431	4873442
6	4873443	4873445
6	4873446	4873450
6	4873451	4873459
6	4873499	4873659
6	4873919	4874070
6	4875555	4875960
6	4876091	4876099
6	4876100	4876251
6	4876316	4876318
6	4876532	4876630
6	4877093	4877094
6	4877095	4877122
6	4877123	4877175
6	4877176	4877194
6	4877195	4877225
6	4877286	4877313
6	4877465	4877477
6	4877478	4877501
6	4877502	4877616
6	4877709	4877729
6	4878225	4878231
6	4878233	4878241
6	4878242	4878246
6	4878247	4878268
6	4878269	4878273
6	4878363	4878376
6	4878475	4878514
6	4879064	4879251
6	4879361	4879448
6	4879449	4879461
6	4879468	4879511
6	4879525	4879619
6	4880171	4880172
6	4880174	4880198
6	4880215	4880295
6	4881330	4881375
6	4882786	4882945
6	4882946	4882964
6	4885385	4885425
6	4885774	4885788
6	4885790	4885809
6	4885810	4885827
6	4885829	4885831
6	4885832	4885834
6	4886019	4886023
6	4886024	4886027
6	4886028	4886039
6	4886040	4886042
6	4886045	4886062
6	4886109	4886260
6	4886443	4886518
6	4886661	4886691
6	4886692	4886726
6	4886862	4886891
6	4886892	4886922
6	4886924	4886925
6	4886926	4886952
6	4886953	4886964
6	4886965	4886982
6	4886983	4886993
6	4887008	4887013
6	4887482	4887509
6	4887731	4887894
6	4887974	4887989
6	4888096	4888108
6	4888109	4888168
6	4888311	4888489
6	4888734	4888766
6	4889097	4889099
6	4889188	4889339
6	4889388	4889539
6	4889597	4889616
6	4889695	4889748
6	4891014	4891086
6	4891087	4891111
6	4891118	4891269
6	4891387	4891404
6	4891405	4891532
6	4891878	4891894
6	4891895	4891936
6	4891938	4891939
6	4891940	4891944
6	4891945	4891949
6	4891952	4891956
6	4891957	4891958
6	4891998	4892004
6	4892005	4892013
6	4892014	4892027
6	4892036	4892209
6	4892253	4892280
6	4892539	4892569
6	4892679	4892690
6	4892885	4892921
6	4894951	4895023
6	4895923	4896383
6	4896384	4896397
6	4896399	4896717
6	4896787	4896949
6	4896950	4896952
6	4896962	4897122
6	4897153	4897242
6	4897315	4897546
6	4897547	4897548
6	4897549	4897570
6	4897576	4897577
6	4897578	4897579
6	4897580	4897852
6	4897932	4897938
6	4898010	4898048
6	4898049	4898050
6	4898051	4898052
6	4898054	4898066
6	4898068	4898083
6	4898118	4898170
6	4898171	4898177
6	4898178	4898271
6	4899508	4899627
6	4899628	4899630
6	4899631	4899643
6	4899644	4899652
6	4899693	4899852
6	4899853	4899866
6	4900111	4900119
6	4900120	4900262
6	4900454	4900455
6	4900456	4900464
6	4900465	4900623
7	145	148
7	149	151
7	152	159
7	160	163
7	166	176
7	178	192
7	193	202
7	203	208
7	209	215
7	216	219
7	220	234
7	236	238
7	239	244
7	245	248
7	665	1153
7	1167	1460
7	1472	1914
7	1916	2107
7	2108	2109
7	2110	2112
7	2113	2117
7	2118	2122
7	2123	2126
7	2128	2134
7	2135	2136
7	2138	2144
7	2145	2151
7	4121	4124
7	4127	4141
7	4142	4144
7	4145	4147
7	4215	4272
7	4311	4332
7	4333	4366
7	5820	5843
7	5844	5860
7	5861	5890
7	6641	7015
7	7017	7019
7	7020	7023
7	7037	7309
7	7310	7314
7	7315	7325
7	7327	7341
7	7342	7343
7	7345	7369
7	7371	7378
7	9087	9117
7	9119	9177
7	9178	9181
7	9182	9201
7	9203	9207
7	9208	9209
7	9210	9215
7	9216	9220
7	9221	9224
7	9229	9231
7	9232	9238
7	9257	9259
7	9277	9287
7	9288	9301
7	9302	9418
7	9803	9859
7	9860	9953
7	10221	10222
7	10223	10351
7	10352	10362
7	10383	10387
7	10391	10392
7	10394	10568
7	10655	10670
7	10671	10672
7	10719	10757
7	10758	10777
7	10779	10805
7	10968	10971
7	10972	10973
7	10976	10978
7	10982	10989
7	10991	10995
7	10996	10998
7	10999	11004
7	11005	11006
7	11007	11016
7	11017	11020
7	11021	11024
7	11025	11028
7	11223	11229
7	11231	11232
7	11390	11541
7	11562	11566
7	11567	11569
7	11570	11576
7	11603	11605
7	11606	11613
7	11614	11616
7	11617	11621
7	11624	11626
7	11627	11630
7	11631	11887
7	11888	11915
7	12002	12140
7	12489	12492
7	12495	12500
7	12501	12512
7	12513	12526
7	12527	12533
7	12534	12545
7	12546	12638
7	12639	12640
7	12646	12895
7	13425	13918
7	13920	13921
7	13922	14218
7	14472	14627
7	14628	15018
7	15019	15025
7	15026	15029
7	15030	15718
7	15725	16314
7	16315	16318
7	16319	16338
7	16339	16342
7	16343	16419
7	16420	16435
7	16436	16449
7	16473	16487
7	16488	16495
7	16496	16508
7	16509	16516
7	16522	16706
7	16712	16867
7	16872	16874
7	16875	16877
7	16879	16880
7	16881	16887
7	16889	16891
7	16893	16896
7	16897	16898
7	16899	16900
7	16903	16906
7	16907	16908
7	16910	16912
7	16913	16914
7	16915	16921
7	16922	16923
7	16924	16926
7	16927	16937
7	16938	16939
7	16941	16948
7	16949	16950
7	16951	16954
7	16974	16977
7	16978	16988
7	16989	16992
7	16993	16995
7	16996	16998
7	17153	17170
7	17171	17195
7	17196	17200
7	17201	17203
7	17205	17400
7	17437	17456
7	17507	17587
7	17738	17754
7	17755	17770
7	17771	17780
7	17781	17785
7	17786	17794
7	17795	17797
7	17798	17800
7	17802	17808
7	17810	17817
7	17820	17822
7	17823	17826
7	17827	17828
7	17829	17830
7	17832	17880
7	17982	17985
7	17988	17989
7	18021	18136
7	18137	18146
7	18147	18150
7	18151	18172
7	18219	18243
7	18244	18249
7	18250	18446
7	18468	18478
7	18479	18484
7	18487	18488
7	18489	18491
7	18492	18493
7	18494	18495
7	18497	18498
7	18505	18509
7	18511	18522
7	18524	18528
7	18530	18533
7	18534	18535
7	18536	18537
7	18538	18539
7	18540	18547
7	18548	18558
7	18559	18652
7	18802	18950
7	18955	19135
7	24906	24918
7	24919	24927
7	24928	24931
7	24932	25091
7	26500	26534
7	26584	26594
7	26595	26651
7	26683	27264
7	27348	27358
7	27359	27517
7	27528	27545
7	27546	27547
7	27549	27765
7	27796	27964
7	27965	27983
7	27984	28081
7	28353	28358
7	28471	28504
7	28518	28681
7	28682	28699
7	28745	28748
7	28749	28776
7	28777	28778
7	28779	28781
7	28782	28783
7	28784	28786
7	28787	28788
7	28789	28896
7	28966	29079
7	29084	29279
7	29324	29534
7	29539	29724
7	29725	29929
7	30670	30687
7	30803	30804
7	30814	30822
7	30824	30826
7	30827	30835
7	30836	30954
7	30960	30967
7	30968	30982
7	30983	30985
7	30986	30987
7	30988	30989
7	31032	31037
7	31038	31048
7	31050	31052
7	31053	31281
7	31335	31487
7	31488	31492
7	31493	31496
7	31497	31498
7	31499	31502
7	31503	31504
7	31505	31506
7	31507	31509
7	31539	31542
7	31543	31563
7	32074	32138
7	32139	32141
7	32333	32484
7	32501	32502
7	32503	32516
7	32518	32519
7	32830	32834
7	32835	32841
7	32842	32844
7	32846	32851
7	32852	32854
7	32858	32860
7	32861	32863
7	32864	32865
7	32866	32869
7	32870	32872
7	32873	32874
7	32875	32880
7	32882	32890
7	32891	32899
7	32900	32906
7	33139	33217
7	33254	33299
7	33300	33302
7	33303	33306
7	33308	33328
7	33329	33339
7	33340	33379
7	33380	33383
7	33397	33405
7	33458	33462
7	33464	33467
7	33469	33470
7	33471	33478
7	33479	33481
7	33482	33488
7	33489	33502
7	33503	33508
7	33509	33549
7	33550	33555
7	33556	33561
7	33563	33564
7	33565	33569
7	33570	33573
7	33574	33580
7	33581	33590
7	33591	33597
7	33600	33603
7	33628	33634
7	33635	33661
7	34109	34115
7	34116	34118
7	34119	34120
7	34122	34124
7	34127	34129
7	34131	34136
7	34137	34138
7	34139	34141
7	34142	34177
7	34179	34188
7	34190	34195
7	34196	34201
7	34202	34210
7	34211	34228
7	34231	34232
7	34233	34236
7	34237	34239
7	34240	34241
7	34243	34245
7	34246	34250
7	34251	34260
7	34371	34416
7	34417	34485
7	34486	34489
7	34490	34498
7	34501	34503
7	34504	34505
7	34506	34511
7	34512	34514
7	34515	34518
7	34573	34574
7	34575	34581
7	34582	34583
7	34584	34601
7	34602	34607
7	34608	34612
7	34614	34616
7	34617	34642
7	34643	34645
7	34646	34674
7	34932	35135
7	36191	36303
7	37590	37647
7	37648	37656
7	37657	37662
7	37663	37664
7	37665	37670
7	37701	37727
7	37728	37745
7	37746	37889
7	37890	37893
7	37895	37918
7	37919	37920
7	37921	37927
7	37928	37935
7	37936	37945
7	37946	37949
7	38079	38230
7	38306	38501
7	38523	38526
7	38527	38528
7	38529	38595
7	38642	38686
7	38687	38762
7	38764	38765
7	38766	38795
7	38796	38797
7	38798	38806
7	38807	38808
7	38809	38820
7	38865	39014
7	39530	39768
7	39770	39773
7	39774	39776
7	39777	39799
7	39800	39860
7	39861	39877
7	39878	39921
7	40091	40242
7	40399	40494
7	40496	40513
7	40514	40552
7	40553	40558
7	40559	40561
7	40564	40566
7	40569	40571
7	40572	40574
7	40575	40578
7	40580	40581
7	40582	40583
7	40584	40586
7	40587	40588
7	40642	40653
7	40680	40706
7	40707	40713
7	40714	40718
7	40719	40735
7	40736	40737
7	40738	40752
7	40753	40769
7	40770	40806
7	40807	40810
7	40811	40816
7	40819	40822
7	40823	40829
7	40831	40832
7	40833	40835
7	40836	40841
7	40842	40843
7	40844	40845
7	40847	40867
7	40868	40877
7	40878	40881
7	40882	40884
7	40885	40889
7	40890	40893
7	40894	40941
7	40942	41049
7	41050	41052
7	41059	41092
7	41121	41129
7	41139	41142
7	41146	41147
7	41158	41160
7	41200	41202
7	41203	41206
7	41208	41236
7	41237	41239
7	41240	41241
7	41244	41277
7	41278	41279
7	42002	42018
7	42019	42023
7	42024	42042
7	42043	42053
7	42054	42061
7	42063	42064
7	42066	42071
7	42072	42075
7	42093	42114
7	42115	42134
7	42135	42147
7	42148	42376
7	42377	42388
7	42389	42408
7	42409	42421
7	42422	42423
7	42424	42428
7	42472	42515
7	42516	42521
7	42522	42525
7	42526	42538
7	42539	42578
7	42580	42623
7	42831	42888
7	42895	42968
7	42969	42970
7	42971	42982
7	43469	43545
7	43546	43554
7	43555	43658
7	43712	43863
7	44243	44409
7	44505	44516
7	44517	44521
7	44523	44525
7	44527	44550
7	44899	44922
7	45171	45189
7	45190	45191
7	45192	45193
7	45194	45202
7	45204	45205
7	45225	45402
7	45403	45451
7	45707	45821
7	45822	45884
7	45885	45920
7	45921	46054
7	46117	46227
7	46315	46328
7	46329	46331
7	46334	46336
7	46337	46339
7	46340	46342
7	46343	46354
7	46355	46387
7	46388	46465
7	46674	46928
7	46929	47141
7	47142	47174
7	47211	47372
7	47394	47420
7	47421	47424
7	47437	47456
7	47457	47503
7	47504	47594
7	47595	47606
7	47607	47629
7	47631	47656
7	47657	47658
7	47659	47660
7	47661	47664
7	47666	47672
7	47673	47676
7	47677	47679
7	47681	47685
7	47686	48082
7	48103	48276
7	48454	48461
7	48462	48484
7	48486	48839
7	48841	48848
7	48849	48873
7	48874	48883
7	48884	48887
7	48889	48890
7	48892	48902
7	48903	48906
7	48908	48909
7	48910	48912
7	48913	48917
7	48919	48920
7	48923	48942
7	48943	48953
7	48958	48976
7	48977	49047
7	49240	49241
7	49242	49246
7	49254	49261
7	49262	49280
7	49281	49285
7	49287	49288
7	49289	49292
7	49293	49294
7	49295	49296
7	49297	49308
7	49309	49322
7	49323	49348
7	49349	49355
7	49356	49365
7	49366	49367
7	49368	49369
7	49371	49373
7	49374	49388
7	49389	49391
7	49534	49545
7	49733	49751
7	49752	49778
7	49779	49847
7	49875	49877
7	49878	49890
7	49891	49898
7	49899	49918
7	49920	49944
7	49945	50011
7	50013	50015
7	50016	50029
7	50032	50033
7	50293	50353
7	51272	51341
7	51342	51362
7	51363	51382
7	51383	51586
7	51587	51591
7	51592	51596
7	51598	51600
7	51601	51602
7	51603	51611
7	51612	51636
7	51637	51671
7	51869	51870
7	51872	52024
7	52027	52031
7	52124	52129
7	52130	52131
7	52133	52140
7	52141	52146
7	52147	52151
7	52153	52156
7	52157	52163
7	52164	52214
7	52467	52470
7	52471	52479
7	52486	52487
7	52490	52493
7	52494	52495
7	52498	52503
7	52504	52513
7	52514	52516
7	52517	52519
7	52520	52521
7	52522	52523
7	52553	52555
7	52556	52557
7	52558	52579
7	52580	52582
7	52584	52587
7	52588	52591
7	52593	52607
7	52608	52610
7	52612	52614
7	52786	52789
7	52790	52796
7	52798	52802
7	52807	52808
7	52810	52935
7	52951	53397
7	53421	53463
7	53464	53465
7	53466	53539
7	53541	53561
7	53563	53570
7	53612	53790
7	53791	53803
7	53804	54094
7	54095	54111
7	54276	54449
7	54451	54452
7	54453	54463
7	54786	54790
7	54791	54793
7	54794	55051
7	55132	55155
7	55156	55158
7	55159	55162
7	55163	55167
7	55168	55171
7	55172	55179
7	55181	55182
7	55183	55185
7	55186	55187
7	55189	55192
7	55193	55199
7	55201	55202
7	55204	55210
7	55213	55216
7	55217	55218
7	55219	55220
7	55223	55224
7	55225	55226
7	55228	55233
7	55234	55235
7	55236	55237
7	55241	55247
7	55249	55251
7	55252	55257
7	55359	55372
7	55374	55375
7	55376	55382
7	55383	55389
7	55390	55810
7	55811	55816
7	55823	55846
7	55847	55890
7	55891	55974
7	56156	56195
7	56196	56495
7	56805	56807
7	56809	56810
7	56813	56814
7	56815	56872
7	56873	56888
7	56889	56894
7	56895	56897
7	56898	56903
7	56904	56914
7	56915	56921
7	56923	56931
7	56932	56936
7	56937	56952
7	56953	56956
7	56959	56966
7	57074	57102
7	57103	57110
7	57416	57463
7	57464	57501
7	57502	57510
7	57511	57531
7	57532	57539
7	57540	57541
7	57542	57543
7	57544	57547
7	57548	57549
7	57550	57555
7	57558	57559
7	57560	57564
7	57565	57566
7	57574	57918
7	57919	57922
7	57923	57924
7	57926	57928
7	57929	57930
7	57931	57933
7	57934	57935
7	57937	57938
7	57940	57942
7	57943	57954
7	57955	57957
7	57960	57962
7	57964	57971
7	58144	58305
7	58329	58631
7	59061	59088
7	59089	59126
7	59128	59129
7	59131	59134
7	59135	59152
7	59153	59157
7	59158	59160
7	59161	59165
7	59166	59169
7	59170	59176
7	59177	59185
7	59187	59188
7	59207	59212
7	59218	59373
7	59375	59381
7	59415	59578
7	59580	59582
7	59583	59601
7	60031	60349
7	60370	60472
7	60473	60475
7	60476	60485
7	60486	60501
7	60502	60527
7	60528	60533
7	60612	60624
7	60625	60627
7	60629	60634
7	60635	60658
7	60659	60675
7	60680	60692
7	60693	60695
7	60696	60702
7	60703	60717
7	60718	60763
7	61002	61153
7	61154	61367
7	61369	61370
7	61371	61438
7	61560	61714
7	61748	61909
7	63494	63535
7	63537	63538
7	63539	63541
7	63559	63566
7	63567	63752
7	63754	63766
7	63767	63893
7	63895	63923
7	63924	63935
7	64036	64058
7	64060	64556
7	64557	64579
7	64580	64590
7	64591	64602
